,in,out1,out2
249,1905SpringR9,WAR142:ANK115:NWY106:BER101:SEV97:STP(NorthCoast)90:MOS89:BLA84:CON82:SWE79:SIL77:SMY63:RUM59:KIE52:DEN51:BAL49:NWG46:UKR39:PRU36:STP(SouthCoast)31:FIN31:BUL29:STP28:BAR28:ARM28:NTH26:GAL25:BOH23:HOL23:GOB22:LIV21:SKA20:CLY20:AES16:MUN15:LON9:HEL7:IOS6:BUL(EastCoast)6:LVP6:EDI5:GRE4:BUL(SouthCoast)3:BUD3:NAO3:SER3:VIE2:MAO1:BEL1:TUN1:SYR1:RUH1:ALB1:BUR1:ENC1,WAR236:SEV220:NWY212:ANK179:BER169:MOS168:SWE157:BLA146:STP(NorthCoast)134:SIL127:CON117:DEN110:RUM101:SMY99:KIE89:UKR81:BAL76:PRU68:STP67:STP(SouthCoast)61:NWG59:LIV59:ARM55:FIN53:BAR51:MUN48:NTH44:GAL42:SKA41:GOB35:...:BOH30:HOL28:CLY25:AES23:EDI20:BUL(EastCoast)9:LON9:LVP9:HEL9:NAO6:IOS6:YOR5:BUL(SouthCoast)5:SER5:GRE4:BUD3:VIE3:EMS2:WAL1:RUH1:TUN1:VEN1:MAO1:BUR1:ENC1:TYR1:PIA1:ALB1:BEL1:SYR1
250,1905SpringR41,WAR91:NWY84:MOS77:STP(NorthCoast)75:BLA69:SEV68:BER65:SWE64:CON62:DEN59:RUM56:ANK53:UKR49:SIL45:NWG42:SMY41:STP36:PRU33:NTH32:KIE28:ARM27:BAR23:BAL22:GAL19:SKA18:FIN16:AES15:LIV14:EDI13:MUN13:GOB12:BUL11:STP(SouthCoast)10:BOH6:LON5:SYR4:BUL(EastCoast)4:HEL4:HOL3:CLY3:LVP2:NAO1:YOR1:BUD1:RUH1:MAO1:IOS1:BUR1,WAR239:NWY208:SEV193:MOS180:BLA154:SWE134:DEN121:ANK120:RUM117:UKR113:STP(NorthCoast)103:BER98:STP94:CON92:SMY88:SIL80:FIN65:ARM64:NWG63:PRU61:GAL60:BAL60:KIE47:NTH41:GOB41:SKA37:LIV31:BAR29:STP(SouthCoast)24:EDI21:MUN20:AES20:BUD20:BUL17:BOH15:HEL10:LON7:BUL(EastCoast)7:SYR6:CLY5:HOL4:NAO3:IOS3:LVP3:EMS2:YOR2:RUH2:BUR1:TYR1:MAO1:VIE1:TUN1:GRE1:BUL(SouthCoast)1
251,1905SpringR4,WAR7:STP6:MOS6:UKR5:SWE5:NWY4:GAL4:DEN3:TYR3:GOB3:SEV2:BER2:PRU2:BOH2:BAR2:SIL1:CLY1:FIN1:NWG1:NTH1:RUM1:BLA1:LIV1:PIA1,MOS292:WAR223:GAL154:LIV143:STP140:SWE112:UKR99:NWY97:RUM64:BAL62:SEV47:VIE46:BER43:FIN38:STP(SouthCoast)36:GOB36:SIL36:STP(NorthCoast)33:PRU26:BUD23:DEN23:BLA13:BOH11:SKA11:BAR10:KIE9:TYR9:MUN8:NWG8:NTH4:CLY2:NAO2:ARM2:HOL2:EDI2:TRI2:ANK2:PIA1:HEL1:LVP1:LON1:NAP1:SER1
252,1905FallE0,NTH98:NWY67:ENC53:DEN43:HOL33:BEL30:HEL28:PIC23:NWG20:SWE20:LON20:WMS19:NAF16:KIE15:MAO14:SKA14:EDI13:STP12:IRS11:YOR11:BAL10:WAL8:STP(NorthCoast)8:NAO7:BER7:LVP6:BAR6:MOS5:GAS4:BRE4:FIN4:GOL3:BUR3:POR2:GOB2:PRU2:LIV2:WAR1:PAR1:MUN1:STP(SouthCoast)1:RUH1:SPA1,NTH385:NWY261:ENC219:LON207:EDI127:SWE106:DEN106:NWG100:WAL87:YOR76:MAO76:BEL67:STP65:LVP65:HEL63:HOL62:STP(NorthCoast)61:SKA61:FIN60:BRE53:IRS52:NAO45:BAR38:PIC37:BAL31:KIE30:WMS27:BUR24:MOS23:NAF17:POR14:GOB12:CLY11:LIV11:BER10:GAS8:RUH6:GOL4:SPA(SouthCoast)3:STP(SouthCoast)3:PAR2:PRU2:SPA(NorthCoast)2:SPA1:TUS1:ROM1:MUN1:WAR1
253,1905FallE9,NTH13:MAO4:WAL4:NWG4:ENC4:HOL3:BEL3:SPA(SouthCoast)2:PAR2:DEN2:EDI2:RUH2:NWY2:BRE2:SKA2:BUR2:WMS2:LON2:GAS2:IRS1:NAO1:BAR1:LVP1:KIE1:CLY1:MAR1:YOR1:PIC1:TUN1,NTH210:ENC147:LON116:MAO83:NWY78:HOL75:BEL75:NWG64:EDI59:YOR56:BRE54:DEN41:WAL36:LVP35:SKA33:IRS28:BAR28:POR28:SWE26:PAR22:PIC22:KIE20:HEL18:CLY18:NAO14:FIN10:BAL10:RUH9:GAS8:SPA(SouthCoast)7:STP7:BUR5:MAR4:WMS4:GOL3:SPA3:LIV3:GOB2:TUN2:STP(NorthCoast)2:SPA(NorthCoast)2:PRU1:MUN1:TYS1:TUS1:BER1
254,1905FallE41,NTH11:LON4:NWY4:EDI3:HOL3:DEN3:SWE3:HEL2:SKA2:KIE2:BEL2:BAL2:ENC2:BAR2:WAL2:PAR1:MAO1:BRE1:STP(NorthCoast)1:BER1:NAO1:FIN1:SIL1:POR1:YOR1:SPA(SouthCoast)1:NWG1,NTH144:LON105:EDI89:YOR78:NWG71:NWY70:DEN53:HEL49:BAR40:LVP37:WAL37:ENC32:IRS31:SKA30:HOL28:CLY21:KIE20:SWE20:BAL14:NAO11:MAO10:FIN9:BEL8:POR7:GOB5:STP4:BRE3:BER3:TUN3:PIC2:STP(NorthCoast)2:SPA(SouthCoast)2:PRU2:LIV1:RUH1:SIL1:PAR1:STP(SouthCoast)1:TYS1:SPA(NorthCoast)1
255,1905FallE4,NTH73:ENC41:DEN37:LON33:HOL31:SKA30:SWE28:NWY25:KIE25:MAO25:BEL11:NWG11:STP10:STP(NorthCoast)9:YOR8:HEL7:IRS7:BAR6:WAL6:FIN6:EDI5:PIC4:BAL4:LVP4:WMS4:NAO3:LIV3:RUH3:MOS3:GOB3:GAS3:BRE3:POR2:NAF2:SPA(NorthCoast)2:STP(SouthCoast)1:WAR1:BER1:GOL1:PAR1,NTH409:NWY298:LON244:ENC227:SWE222:EDI191:DEN166:NWG152:YOR114:BEL92:IRS92:MAO91:SKA88:STP(NorthCoast)84:HEL82:LVP80:STP79:HOL78:WAL69:FIN56:BAR55:BRE53:NAO44:KIE43:GOB34:BAL32:LIV26:PIC20:CLY16:POR14:MOS12:RUH12:WMS12:GAS11:BUR7:PAR6:PRU5:BER5:NAF5:SPA(SouthCoast)4:STP(SouthCoast)4:MAR3:TUN3:SPA(NorthCoast)3:TYS2:WAR2:GOL1:SPA1:EMS1:UKR1
256,1905FallF0,BUR53:MAR50:BEL46:ENC42:PAR32:BRE31:GAS28:PIC28:MAO27:LVP24:HOL22:GOL21:LON20:NAP20:ROM19:WMS15:TYS13:PIA11:RUH11:MUN8:WAL7:TUS7:IRS7:IOS7:SPA6:TUN6:NAF6:SPA(SouthCoast)5:NAO4:TYR4:VEN3:BER3:CLY2:NTH2:NWY1:SPA(NorthCoast)1:APU1:EDI1,BUR217:MAR211:PIC179:BEL177:BRE172:MAO163:GAS159:PAR146:ENC124:GOL75:WMS74:SPA73:RUH66:PIA60:TUS58:SPA(SouthCoast)55:NAF54:POR54:MUN50:TYS50:HOL34:LVP33:IRS28:LON27:TUN27:ROM23:NAP22:WAL20:NAO13:IOS12:SPA(NorthCoast)8:VEN8:TYR7:CLY7:NTH5:BER3:YOR3:BOH3:NWG3:PRU2:KIE2:SIL2:EDI2:VIE1:WAR1:STP(NorthCoast)1:DEN1:NWY1:APU1
257,1905FallF9,BEL10:GOL7:BUR6:PIC5:PIA5:MAR5:MAO5:TYS5:BRE4:PAR4:RUH4:MUN4:SPA(SouthCoast)4:ENC4:WMS3:TUN3:IOS3:IRS2:GAS2:LVP2:CLY1:BOH1:POR1:NTH1:HOL1:TUS1:NAF1:KIE1:ROM1:WAL1:NAP1:LON1:NAO1,BUR144:BRE118:BEL100:MAR96:PIC93:PAR88:ENC82:MAO79:GAS70:RUH56:WMS53:SPA46:SPA(SouthCoast)43:PIA42:POR38:GOL38:TUN37:MUN24:TYS24:EDI20:HOL17:WAL15:IRS15:NAF14:LON14:NAO12:LVP11:TUS11:CLY9:IOS7:NTH7:ROM6:NWG4:SPA(NorthCoast)4:KIE3:TYR3:NAP3:APU2:YOR2:SIL2:BOH1:CON1:HEL1:ALB1:BER1:VEN1
258,1905FallF41,BUR100:ENC68:HOL56:RUH55:MUN49:MAR47:MAO41:PIA38:GOL36:BEL35:NAP32:TYS28:ROM27:PIC27:TUN27:NAO27:NWG26:IRS25:LON25:NTH24:WMS22:KIE21:BOH19:LVP18:SIL18:PRU18:YOR16:WAL12:CLY12:TUS11:EDI11:NAF11:PAR11:GAS10:IOS9:SPA(SouthCoast)8:BER7:VEN7:BRE6:HEL5:EMS4:SPA4:TYR4:SKA3:ADS2:APU2:BAR1:AES1:GAL1:LIV1:DEN1,BUR227:ENC173:RUH147:HOL145:MAR135:BEL129:MAO127:PIC105:GOL99:WMS90:MUN88:TUN83:PIA78:NTH70:TYS69:YOR67:NWG66:LON64:NAP60:PAR57:WAL50:BRE49:GAS48:LVP47:IRS41:ROM41:NAO40:KIE37:EDI35:SPA32:TUS31:SPA(SouthCoast)25:CLY25:IOS23:BOH21:NAF20:SIL20:PRU19:BER11:VEN10:TYR9:HEL9:POR8:SKA6:EMS5:ADS4:SPA(NorthCoast)3:APU3:AES1:BAR1:GAL1:VIE1:LIV1:NWY1:DEN1
259,1905FallF4,BUR49:MAO45:BEL41:ENC38:MAR30:TYS22:PIC22:WMS20:TUN18:PAR18:NTH17:TUS17:DEN16:GAS9:RUH6:GOL6:IRS6:MUN6:BRE5:HOL5:SPA(SouthCoast)4:PIA4:NAO3:SPA3:WAL3:NAF3:VEN3:POR2:EDI2:KIE1:NAP1:LVP1:ROM1:IOS1:TYR1:YOR1:ALB1:NWY1:BER1:SPA(NorthCoast)1:LON1,BUR293:MAR284:BRE208:PIC194:BEL192:MAO190:PAR186:GAS178:ENC168:WMS117:RUH105:TYS92:TUN85:GOL84:PIA78:POR77:SPA(SouthCoast)70:SPA69:WAL49:NAO41:TUS40:MUN38:IRS36:NTH29:HOL27:LON24:ROM21:NAF18:NWG18:TYR18:VIE17:DEN17:VEN17:LVP16:SPA(NorthCoast)11:KIE9:NAP9:CLY8:YOR6:BOH5:IOS5:EDI4:SIL4:TRI4:BER2:APU2:SWE2:NWY1:HEL1:BUD1:ALB1
260,1905FallI0,TRI36:IOS27:VIE24:WMS22:GOL22:MAO20:VEN18:TYS16:TYR16:AES14:GRE13:PIA10:MAR10:ALB8:SER7:TUN7:EMS6:SPA(SouthCoast)6:SMY6:NAP5:BUD5:ADS4:APU4:TUS4:SPA3:CON3:SIL2:GAS2:ANK2:POR2:BOH2:MUN1:ROM1:IRS1:SYR1:BER1:GAL1:NAF1:KIE1:BUL1:RUM1,VEN233:IOS180:TUN150:TYS124:TRI109:ROM107:GOL99:NAP95:WMS94:PIA78:GRE70:TYR66:TUS58:MAO53:SPA(SouthCoast)50:ALB47:ADS47:MAR44:SMY40:APU39:AES38:VIE34:EMS31:POR29:MUN25:BUR21:SPA16:CON14:BOH13:SER12:SYR10:NAF10:GAS9:BUD8:ANK5:BUL4:SIL4:GAL4:BER3:ARM3:RUM3:WAR2:SEV2:LVP2:IRS2:KIE2:SPA(NorthCoast)2:UKR1:ENC1:RUH1:BUL(SouthCoast)1:BLA1:NAO1:PAR1
261,1905FallI9,VEN22:PIA22:MAR19:ARM17:WMS5:SPA4:TYS3:SPA(SouthCoast)3:GOL3:AES3:MAO3:TRI2:GRE2:IOS2:TUN2:BUL2:SMY2:BUL(EastCoast)2:ALB2:CON2:BRE2:GAS1:ROM1:ADS1:MUN1:EMS1:TUS1:POR1:TYR1:BLA1,MAR95:PIA86:VEN80:TYS68:ROM66:TUN66:WMS61:GOL56:IOS56:SPA(SouthCoast)48:MAO46:NAP44:TUS38:APU31:NAF29:SPA24:ADS23:POR20:ARM17:TYR16:AES15:GAS14:EMS14:GRE13:SMY10:ALB8:TRI7:CON6:MUN5:BRE4:BUR4:BUL3:PAR3:CLY2:BUL(EastCoast)2:BOH2:ENC2:ANK2:SYR1:SIL1:SPA(NorthCoast)1:EDI1:NAO1:LVP1:BLA1:RUH1:IRS1:WAR1:HOL1
262,1905FallI41,TYS3:SMY2:ROM2:SPA(SouthCoast)2:TUS2:IOS2:VEN2:ARM1:NAP1:CON1:AES1:ANK1:PIA1,TYS79:VEN72:PIA70:NAP66:IOS65:ROM64:TUS63:APU60:TUN58:SMY44:WMS41:TYR34:CON32:ADS31:AES29:GOL20:GRE13:ALB12:EMS11:NAF10:ANK9:MAO7:TRI7:SPA(SouthCoast)6:MUN6:MAR6:BOH5:BUL3:KIE3:ARM3:GAL2:PRU2:BUL(SouthCoast)2:VIE2:POR2:SEV2:NWG1:SPA1:IRS1:BER1:SPA(NorthCoast)1:RUH1:SYR1:BLA1
263,1905FallI4,IOS29:VEN27:VIE24:NAP22:TYR20:TRI12:GOL8:TYS8:BUD6:TUN6:PIA5:MAO4:MAR4:TUS2:MUN2:ADS2:APU2:SPA2:WMS2:AES2:BOH2:SPA(SouthCoast)2:ROM2:SPA(NorthCoast)1:BRE1:EMS1:ALB1:NAF1:GAL1:SIL1:SMY1,VEN279:NAP204:PIA180:IOS148:ROM138:TYS127:TRI123:GOL104:TYR103:TUN99:ADS99:APU84:VIE69:TUS59:WMS54:ALB50:MAO47:SPA(SouthCoast)36:MAR32:BUD28:EMS28:AES24:NAF22:GAS21:BOH21:GRE18:POR18:SMY18:SPA12:MUN9:RUH6:SER6:SIL6:BUR5:GAL4:ENC3:BER3:SPA(NorthCoast)2:KIE2:EDI1:DEN1:WAR1:WAL1:LVP1:SYR1:BRE1:IRS1:CON1:PIC1
264,1905FallG0,MUN58:HOL41:LIV38:SIL37:DEN27:NTH26:PRU26:SWE24:WAR23:GOB19:RUH18:KIE18:BUR15:BAL15:BEL13:BER13:HEL9:SKA6:PAR5:PIC4:YOR4:GAS3:NWY3:TYR3:WAL3:FIN2:EDI2:VEN2:BOH2:ENC2:MOS2:BRE2:GAL1:MAR1:PIA1:LVP1:BUD1:LON1:UKR1:STP1,MUN292:HOL237:KIE215:RUH157:DEN142:SIL116:BEL114:BER112:BAL92:SWE76:PRU68:HEL61:WAR60:BUR58:NTH51:TYR51:LIV47:BOH43:SKA33:GOB31:PIC19:VIE16:PAR14:MOS12:GAL11:BRE10:EDI9:YOR9:GAS8:ENC7:FIN7:NWY7:WAL5:MAR5:STP5:LON5:UKR4:LVP4:PIA3:STP(SouthCoast)3:VEN3:NWG2:ROM2:MAO2:TRI2:BAR1:SEV1:BUD1
265,1905FallG9,DEN7:MUN5:BUR4:BEL4:PIC4:NTH4:HOL3:RUH3:PAR3:BER2:KIE2:SWE2:SIL2:ENC2:GAS1:GOB1:LON1:TYR1:IRS1:YOR1:BOH1,MUN114:RUH107:DEN93:BEL92:KIE89:HOL87:BER75:BUR63:NTH44:PIC37:HEL31:BAL29:SIL28:PAR23:SWE22:SPA18:PRU17:EDI14:SKA13:ENC12:LON12:BOH11:YOR10:TYR10:MAR9:GAS6:WAR6:BRE6:NWY6:GOB5:NWG5:GAL5:LIV4:FIN3:STP(SouthCoast)2:BAR2:VIE2:PIA2:LVP2:WAL1:MAO1:MOS1:IRS1:CLY1:NAO1
266,1905FallG41,BER3:DEN3:BAL2:SWE2:MUN2:NTH2:EDI1:BEL1:SIL1:WAR1:KIE1:GOB1:RUH1:LIV1,MUN123:KIE98:DEN86:RUH85:HOL72:SIL64:BER61:BEL53:BAL52:HEL46:NTH33:SKA18:PRU16:SWE15:BOH14:LIV12:BUR12:EDI11:NWY8:NWG8:TYR8:GAL7:WAR7:YOR6:LON4:GOB4:GAS4:BAR4:FIN3:PIC3:LVP3:PAR2:VIE2:UKR1:CLY1:ENC1:MAR1:MOS1:WAL1:STP1:PIA1:ROM1:STP(SouthCoast)1:NAO1:APU1:BRE1
267,1905FallG4,HOL34:KIE30:MUN28:BER28:SWE27:NTH20:DEN16:SIL12:RUH12:BAL10:BUR9:TYR9:BEL9:BOH8:PRU8:LIV7:WAR7:NWY5:MOS5:HEL4:PAR4:GAL3:STP(SouthCoast)3:SKA3:GAS2:UKR2:LON2:FIN2:PIC2:GOB1:VIE1:VEN1:BRE1:ENC1,MUN362:HOL287:KIE257:DEN221:BER184:RUH162:BEL146:BUR114:SIL112:PRU108:SWE107:BAL103:NTH93:LIV67:BOH65:TYR57:HEL50:GOB48:WAR46:PIC43:SKA37:NWY35:GAS26:PIA25:PAR21:MOS17:VIE15:STP(SouthCoast)12:GAL11:UKR9:BRE8:MAR8:STP7:ENC5:NWG5:LON4:MAO4:YOR4:EDI3:LVP3:TRI3:FIN3:RUM2:VEN2:IRS1:WAL1:SPA1:SPA(NorthCoast)1:CLY1:ROM1:BUD1:STP(NorthCoast)1
268,1905FallA0,RUM64:TRI61:GAL50:VIE37:ADS36:BUD33:SER31:BUL28:SIL24:GRE22:SEV22:APU20:AES19:LIV16:TYR14:UKR13:BOH11:WAR11:ALB9:CON8:VEN6:IOS6:BUL(SouthCoast)6:MUN4:MOS4:SMY2:TUN2:NAP1:TUS1:EMS1:STP1:MAO1:ROM1:ENC1,VIE242:TRI240:BUD231:SER225:GAL171:RUM146:TYR97:GRE91:ALB78:VEN70:ADS65:BUL54:SIL52:WAR47:APU44:IOS43:BOH38:AES35:SEV34:TYS34:UKR31:ROM27:MUN26:NAP23:LIV20:CON13:MOS11:BUL(SouthCoast)9:TUS8:TUN8:PIA5:SMY5:EMS4:BER3:PRU3:STP2:WMS2:MAO1:KIE1:SYR1:RUH1:ENC1:ARM1:ANK1
269,1905FallA9,BUL72:TYR72:VEN69:BOH65:ADS62:RUM61:SER60:TRI57:BUD56:ROM53:IOS50:VIE48:GRE48:MUN45:GAL43:PIA39:AES32:APU31:CON30:SMY26:TYS24:NAP24:ALB24:SIL18:TUS17:UKR16:ANK15:TUN12:EMS9:BUL(SouthCoast)7:WMS6:SEV5:ARM5:GOL4:MAR4:BER4:BLA4:BUR3:PRU3:KIE2:MOS2:BEL2:RUH2:WAR2:GAS1:SYR1:PAR1:BUL(EastCoast)1:POR1:NAF1,TYR213:VEN180:GRE168:BUL161:SER155:BUD143:ADS141:TRI132:BOH132:RUM129:IOS122:VIE117:ROM104:MUN102:GAL89:CON89:AES81:PIA79:TYS77:ALB65:APU64:NAP59:TUS56:SMY55:SIL35:UKR25:RUH25:BUR24:TUN23:ANK20:BEL20:WMS15:EMS12:BUL(SouthCoast)12:BER11:MAR9:GOL8:SEV7:PRU6:WAR6:ARM5:BLA4:KIE3:MOS3:PAR3:SYR2:GAS2:BUL(EastCoast)1:POR1:SPA1:HOL1:NAF1:MAO1
270,1905FallA41,TYR70:IOS58:TRI56:RUM53:BUL46:GRE38:VEN36:AES32:ALB30:VIE29:TUS28:BOH27:GAL27:BUD26:TYS25:SER22:ROM22:CON21:ADS20:MUN16:NAP15:SIL12:UKR10:SMY9:PIA8:APU8:TUN8:SEV6:WAR5:BLA3:PRU3:BER3:ARM3:MOS2:GOL2:ANK2:NAF1:BEL1:BUL(SouthCoast)1:KIE1:WMS1:STP1:MAR1:POR1:EMS1:RUH1,TRI197:TYR186:GRE163:BUL151:RUM145:VEN137:BUD134:IOS133:VIE132:BOH118:SER116:GAL101:ADS85:AES85:MUN80:ROM79:ALB69:NAP61:APU61:CON56:TUS46:TYS39:PIA31:SIL29:UKR26:SMY25:TUN14:SEV12:WAR11:BER9:BUL(SouthCoast)9:RUH7:WMS6:PRU6:ANK6:EMS6:MOS5:BLA5:ARM5:NAF3:MAR3:KIE3:GOL2:BEL1:MAO1:POR1:SPA(SouthCoast)1:SYR1:STP1:BUR1
271,1905FallA4,VEN9:SER8:TRI7:BUD6:RUM6:TYR6:GAL6:ADS5:ALB5:VIE5:TUS4:APU4:WAR4:ROM3:MUN2:GRE2:SIL2:IOS2:SEV2:BOH2:PRU1:TYS1:LIV1:NAP1:BUL1:MOS1:BER1:MAO1:UKR1:PIA1,BUD185:TRI176:VIE161:GAL136:VEN100:TYR74:SER68:ALB64:WAR53:UKR48:ADS48:BOH37:RUM27:SIL23:GRE22:APU22:ROM20:IOS18:MOS13:NAP12:PIA10:TUS10:MUN9:PRU9:TYS8:LIV6:TUN5:WMS4:BUL4:SEV4:GOL3:EMS2:STP2:BER2:RUH1:SMY1:BUL(SouthCoast)1:MAO1:SYR1:POR1:KIE1
272,1905FallT0,BLA78:BUL62:AES60:SEV44:CON44:UKR41:IOS37:ARM35:GRE33:RUM33:SER18:SMY13:EMS12:ANK11:ALB7:BUL(SouthCoast)6:MOS6:GAL6:BUD5:ADS4:TYS4:NAP4:APU3:BUL(EastCoast)3:WAR2:STP2:TRI1:WMS1:BOH1:LIV1,BLA299:CON285:AES256:BUL222:ARM170:GRE118:SEV112:SMY102:IOS95:ANK93:RUM93:SER85:UKR69:EMS44:ALB27:BUL(SouthCoast)17:GAL16:MOS14:TYS11:ADS11:APU11:BUL(EastCoast)11:BUD9:TUN9:NAP8:SYR5:WAR5:LIV4:TRI3:VEN2:STP2:BOH1:WMS1:SIL1:GOL1:NAF1
273,1905FallT9,BLA3:CON2:UKR2:AES2:RUM2:TUN1:ARM1:TYS1:WAR1:GRE1:BUD1:BUL1,SMY55:ARM51:CON44:BLA43:AES42:ANK36:ALB23:IOS21:NAP21:GRE21:BUL12:SEV11:SYR10:TUN9:TYS6:RUM5:UKR4:WMS3:NAF3:BUL(SouthCoast)3:EMS3:SER2:GOL2:APU2:GAL2:ROM2:MUN1:BUL(EastCoast)1:WAR1:BUD1:TUS1:SPA1
274,1905FallT41,CON2:BLA2:SER1:AES1:RUM1:GRE1:BUL(SouthCoast)1,SMY78:BLA70:ANK55:CON42:AES39:ARM38:BUL34:IOS15:SYR11:EMS9:GRE8:BUL(SouthCoast)7:SEV4:TUN4:TYS2:BUL(EastCoast)2:ALB2:NAP2:SER2:RUM2:STP1:VEN1:TUS1:UKR1:WMS1:BUD1:ROM1
275,1905FallT4,AES326:BUL277:RUM264:IOS251:BLA243:SEV213:CON202:SER194:GRE155:UKR149:BUD145:ALB138:TRI137:ARM132:GAL123:MOS123:EMS91:NAP83:ADS77:VIE61:WAR53:APU51:TYS49:SMY34:TUN33:ROM27:ANK26:LIV22:BUL(SouthCoast)22:TYR21:VEN19:STP18:WMS15:BOH10:SIL8:FIN8:PIA6:MAO6:SYR5:NWY5:TUS5:BUL(EastCoast)4:MUN4:NAF3:SPA(SouthCoast)2:SWE2:PRU2:BER2:GOL1:BRE1,AES433:BLA398:BUL396:RUM392:IOS317:SEV307:CON276:SER243:GRE231:UKR179:BUD179:ARM166:MOS163:ALB162:EMS149:TRI148:GAL138:NAP96:ADS85:VIE66:TYS66:SMY63:WAR60:TUN59:APU58:ANK53:ROM38:BUL(SouthCoast)31:LIV29:VEN22:STP22:TYR22:WMS18:SIL12:BOH10:FIN10:BUL(EastCoast)8:TUS7:MAO7:SYR7:NAF6:NWY6:PIA6:MUN4:BER3:PRU3:GOL2:SWE2:SPA(SouthCoast)2:BRE1
276,1905FallR0,SEV50:WAR46:SWE44:BAL35:GAL28:RUM27:NWY26:MOS19:BER18:KIE17:CON17:BLA13:UKR13:STP8:SIL6:BAR4:PRU3:FIN3:DEN3:SKA2:ANK2:GOB2:NWG2:STP(SouthCoast)2:MUN1:AES1:SYR1:ARM1:VIE1:BOH1:CLY1:NTH1:BUD1:LIV1:SMY1,WAR202:SEV178:UKR174:MOS163:RUM141:SWE136:GAL111:BAL79:NWY76:LIV72:STP64:BLA48:SIL42:BUD42:GOB41:BER39:PRU36:DEN27:STP(NorthCoast)25:STP(SouthCoast)24:ANK24:FIN21:CON21:KIE21:BUL(EastCoast)19:ARM15:BAR14:BOH14:SKA13:NWG11:VIE11:NTH7:NAO4:SMY3:MUN3:SER3:BUL3:HEL3:EDI2:TYR2:AES2:LVP2:CLY2:HOL1:APU1:ENC1:SYR1
277,1905FallR9,NWY119:SIL112:ANK85:CON84:SWE78:DEN76:KIE71:BLA67:BER66:SMY65:WAR61:SEV61:UKR59:RUM51:PRU46:AES44:NWG43:BAL42:NTH38:ARM33:BAR32:STP(NorthCoast)30:EDI29:BUL28:BOH28:GAL28:HOL28:STP27:MOS25:CLY24:...:FIN22:MUN18:SKA16:GOB13:HEL12:IOS9:RUH8:BUL(EastCoast)7:EMS7:BUD6:SYR5:WAL5:VIE4:YOR4:BEL4:ENC3:NAO3:SER3:MAO2:LON2:BUR2:STP(SouthCoast)2:BUL(SouthCoast)2:GRE2:IRS1:TUN1:TRI1:PIC1:TYS1:LVP1,NWY193:WAR163:SWE152:SIL150:SEV138:BLA133:BER128:CON126:DEN126:ANK123:UKR113:KIE111:SMY98:RUM91:PRU84:BAL75:MOS73:ARM63:STP61:BAR61:AES58:NTH54:NWG54:FIN52:LIV49:GAL48:GOB48:STP(NorthCoast)42:EDI39:SKA38:...:MUN32:HOL31:HEL18:IOS11:EMS11:RUH10:STP(SouthCoast)9:BUL(EastCoast)8:BUD8:SYR8:YOR8:LVP6:WAL6:ENC5:VIE5:NAO5:SER4:BEL4:BUL(SouthCoast)4:LON3:BUR2:PIA2:GRE2:MAO2:TRI2:IRS1:TYR1:TYS1:PIC1:TUN1
278,1905FallR41,NWY83:RUM70:SIL66:WAR65:BLA62:KIE60:CON57:SWE57:BER55:SEV55:UKR52:DEN46:ANK43:SMY41:PRU34:FIN34:MOS32:BAL31:STP28:NTH25:AES21:NWG21:MUN20:EDI19:GAL19:BAR18:ARM18:GOB15:LIV15:SKA14:HEL12:BOH10:STP(NorthCoast)9:BUL9:LVP8:YOR7:LON6:HOL6:SYR5:IOS5:EMS4:RUH4:NAO3:STP(SouthCoast)2:TYR2:SER2:BUL(EastCoast)2:CLY2:TRI1:VIE1:WAL1:ENC1:BUD1:BEL1:APU1:BUL(SouthCoast)1,NWY200:WAR157:SEV149:UKR141:SWE130:SIL127:BLA125:DEN108:RUM106:ANK99:KIE94:BER93:CON92:FIN85:SMY80:MOS80:PRU70:LIV67:STP60:BAL58:ARM51:GOB47:MUN45:NWG43:GAL38:NTH34:AES34:SKA31:BAR30:EDI29:STP(NorthCoast)20:HEL17:BUL16:BOH14:LVP10:IOS9:HOL9:SYR9:LON8:YOR7:RUH6:EMS6:STP(SouthCoast)5:NAO5:CLY4:SER3:VIE3:BUL(EastCoast)2:BUD2:TYR2:WAL2:NAP1:GRE1:BEL1:BUL(SouthCoast)1:TRI1:APU1:ENC1
279,1905FallR4,WAR5:LIV4:UKR4:RUM4:PRU4:MOS4:SWE4:NWY4:GAL3:DEN2:NTH2:FIN2:TYR2:MUN1:TUS1:PIA1:STP1:NWG1:GOB1:VIE1:BOH1:SEV1:SIL1:SKA1:EDI1:BLA1:BUD1,WAR189:MOS188:GAL155:LIV138:UKR131:NWY103:SWE100:STP91:SEV79:BUD77:PRU72:SIL69:GOB65:VIE58:BAL49:RUM35:FIN32:KIE30:SKA26:BER26:DEN25:STP(NorthCoast)21:BOH21:STP(SouthCoast)20:BLA14:NTH12:TYR12:BAR9:MUN9:NWG6:EDI5:HEL4:CLY2:TRI2:SER2:ARM2:HOL2:TUS1:NAP1:BEL1:MAO1:BUR1:LVP1:PIA1:LON1:YOR1
